#WhoIsQ #WheresTheServer #DumpNike #DECLASFISA Democrats Support antiwar Muslim brotherhood MS13, isis pedophilia Child trafficking Taxpayer Funded abortions Election fraud Sedition And Treason!!! #LockThemAllUp #WWG1WGA #QAnon user curl	OFF	actual_label	predicted_label
#ConstitutionDay is revered by conservatives hated by Progressives/Socialist/Democrats that want to change it	NOT	1	0
#FOXNews #NRA #MAGA #POTUS #TRUMP #2ndAmendment #RNC #USMC #veterans @USER @USER @USER @USER @USER #fakereporting #THESWAMP #dnc #liberals @USER @USER #fakeoutrage @USER first it reduces the ca curl	NOT	0	0
#Watching #Boomer getting the news that she is still up for parole always makes me smile #Wentworth Finale...@USER is such a treasure curl	NOT	1	0
#NoPasaran: Unity demo to oppose the far-right in #London i #antifa #Oct13 i Enough is enough curl	OFF	0	1
@USER @USER has stated that any talk of Zionist involvement in 9/11 is metaphysical masturbation because he is a disinformation agent taking advantage of people of lesser intellect He should be ashamed of himself but he's not because he's #Zionel	OFF	0	0
#UPDATE: New projections state Hurricane #Florence may now travel down the coastline with the entire csc coast possibly suffering #Florence's deadly storm surge greatly increasing the seriousness of the rain/wind in South Carolina and surrounding areas even possibly Georgia curl	NOT	0	0
"#Liberals are like economics I don't even know what gender I am."""""	NOT	0	0
#Khaleesi kinda watching #HIAC ! to does she think she is a person puff pathetic curl	OFF	1	0
And🤷🏽‍♂️ females b on the same shit curl	OFF	1	0
#Brexit #UKLabour #Labour #Conservatives #PlaidCymru #Greens #Politics #EU curl - POLL	NOT	0	0
#BreakingNews, via not The New York Times curl	NOT	0	0
#HCHottestCeleb Round of 32 Match 12 scarlet johnson vas Emma Stone POLL BELOW curl	NOT	0	0
#Sugardaddy between if you are under 30 and you want 400$ daily USA,Canada and up only #sugarbabyneeded #sugarbabywanted #findom #sugarbaby #Canada	NOT	0	0
#DeclassifyDocuments I love watching liberals like Maria squirm #Outnumbered	OFF	0	0
#PoliticsInFocus Look donald You are only a duck stop patronizing me curl	OFF	0	0
#naturephotography. #nature. #birds #wild in #Wisconsin #photography. #picoftheday. #pics #fridaymotivation. #fridayfeeling. #instagramers. I hope you are having an #amazing day curl	NOT	0	0
#CarolineForbes You are needed to help with the posted sly DM me to audition	NOT	1	0
#WCW to @USER I mean hey she is a great friend and I am more than happy to help with missions and anything else she might need	NOT	0	0
@USER @USER that would have just outbalanced him he did exactly what was smart basic grappling it might have been all instinct but the anti used basic grappling Cross side collar to snap down then stepping out of his weak single leg attempt	NOT	0	0
#Cancer Hate crime isn't an actual crime If there's a victim then it's just called crime alum in see hate crime is socially engineered programming to control people's behavior just like gun control #ChangeMyMind curl	NOT	0	0
#CarbonTax works and will put tons more money BACK INTO Canadian pockets user user user user Part of why Trudeau won in 2015 was campaigning on a national carbon tax Conservatives died then They want another death in 2019...we will obliged curl	OFF	0	0
Antonia Evans was either sex trafficked or cremated	OFF	0	0
#Repost thesavoyshow with get_repost ・・・ #MarkKnight Says he is not a racist after drawing a racist picture of #SerenaWilliams i Do y'all believe him or nah?⤵️ curl	NOT	0	0
@USER The worrying thing is that she is teaching our young adults	NOT	0	0
#WalkAway #DemocratSocialists #Socialists #Socialism #Resist #Communists #Antifa #Cult #Crazy #Insane #mentalillness #EmptyHeaded #BernieSanders #Venezuela 42 TRILLION in NEW TAXES #AlexandriaOcasioCortez #OcasioCortez #EndorsementFail #MissVenezuala2018 Alexandria casio Cortez curl	NOT	0	0
#TheView stormy was in trapped by a dollar bill in her face poor polestar but no worries the Democratic Party she is the leader of	OFF	0	0
#ProudAlumnus Keep up the great work @USER Don't forget you are under GREAT leadership so take some time to soak in the skills they aim to teach curl	NOT	1	0
#WILDCARDWEDNESDAY #MAXDRIVEWILDCARDWEDNESDAY You Are #OnAirWithShine #NP HAPPIER - @USER it @USER On The #MaxDrive w.@USER the #RadioENCHANTRESS	NOT	0	0
@USER He is off the deep end This calls for an intervention	NOT	1	0
#CNBC what's go talk about the gender gap in silicon valley but won't talk about the gap between conservatives and #emocrats and the #bias	NOT	0	0
$500 Million Funding Competition for US cities that's nice user curl	NOT	1	1
@USER She Is A chico Spy..... #ClubGITMO	NOT	1	1
#Repost @USER ・・・ We can't forget to give props to Naomi osaka i She played against her idol and won In someways the win has been overshadowed but she is so humbled in her curl	NOT	0	0
And these entertainment agencies just gonna have to be an ass about it curl	OFF	0	0
@USER He is obviously getting suspended He is not an asset for anyone	NOT	0	1
#Trump really everything Trump does is another piece of evidence for obstruction of justice He is a talking crime machine	OFF	1	0
#Canada - exclusive #Trudeau #Liberals leave $372M meant to help veterans unspent since taking office curl	NOT	1	0
@USER @USER ...than why did you show us how hot she is ?	NOT	0	0
@USER @USER @USER You have yet to answer what realistically enforceable gun control law would prevent the tragedies without violating Due Process and HIPAA...	NOT	0	0
#DisarmThem? This goes to show how moronic anti types are because this is a good way to encourage some dumbest to rightfully get speedrocked. Open carry users practice weapon retention Gun grabs will go very badly for you if you try You will get shot so don't do it #2A curl	OFF	0	0
#MAGA ... got any ideas how she could have done it curl	NOT	1	0
#ChristineBFord #LiberalsAreDesperate @USER every time liberals don't get there way they cry racism or sexual assault Hard to believe	OFF	0	0
curl You can't summarize the rankings of a game mode in just one picture curl	NOT	1	0
#Learn from it and become #better instead of remaining #stuck in it and become #bitter. #CLifeClearly #CLifeThryve #AboutThatLife #CLifeMacon	NOT	0	0
#KamalaHarris may run for President in 2020, but will never be #POTUS. sadly she is guaranteed a leadership role in politics much like #DianneFeinstein, that's reality in liberal california Ask #NancyPelosi! #ChuckSchumer #CNN #MSNBC	NOT	0	0
Levi Strauss has never been afraid to take an unpopular stand to support a greater good ' What about when they shut down all manufacturing in american That wasn't even a news story when it happened Maybe they're right it wasn't unpopular curl	NOT	1	0
#repost @USER is giving a word with this jacket #preach #saynotofuckboys #dontgiveyourmagictomuggles curl	NOT	0	0
#Emmys soon lovely I love the dress color and the design looks like fairy tales and she is very tender i curl	NOT	0	0
#CHANGE I remember past administrations chant was change There was no change carried the same baton and did nothing This pots is making the changes He does what he says So far for the better I like But swampiest liberals lefties just hating Don't be hating	NOT	0	0
An open letter to Mac Miller curl	NOT	0	0
#CincinnatiEnquirer steps into #Gun Control finally Took a #MassShhoting on their damn door step for their #editors to wake up but better late than never curl	OFF	0	0
!!!!bitch i'm fucking coming back curl	OFF	1	0
#Liberals Are Reaching Peak Desperation To Call On #PhillipRuddock To Talk With #Turnbull To Convince Him To Help with #WentworthVotes 18 Sept 2018 @USER #Auspol #LNP #NSWpol @USER @USER @USER #LNPMemes curl	OFF	0	0
@USER Most of them in Chicago where there is STRICTER gun control IT doesn't work	NOT	1	0
$uicideboy$ ON HALLOWEEN its about to get voodoo FUCKING spooky	OFF	0	0
@USER He does And I'm glad he always goes out on something reckless to show who he is going out and coming back everytime! Jeff is the best!!!	NOT	0	0
#Democrat controlled city with strict gun control laws and @USER wants to blame the #GOP um isn't it you rich #Democrats trying to keep the blacks in poverty #WalkAway curl	OFF	0	0
@USER Got to love that the people making the laws tend to know nothing about the subject they're making the law for You should hear some of the gun control laws people try to pass here in the states	OFF	0	0
@USER @USER @USER @USER @USER Same here😢😢. I can't hear what she is saying	NOT	0	0
@USER @USER @USER @USER Penny believes that she is so intelligent that she just knows he will.....I think she may be the smartest Canadian.....ever. Canadians are fun to watch They have to get on Twitter in the US to find anyone with an opinion I like RUSH...and hockey	NOT	0	0
#SandraOh...OH how I love that you brought your parents...they and you are the epitome of grace and beauty	NOT	1	0
#HealingYourself is connected with #healingothers.	NOT	1	0
#ChristineBlaseyFord needs to testify under oath before anything The claims should be investigated as far as any of these claims can be investigated if when it comes down to her word vs #Kavanaugh's he should be approved as soon as possible Full stop #MAGA #QAnon	NOT	0	0
#Maga @USER anti website instructing how to hurt multiple police officers and how to cross border curl curl	NOT	1	0
#NationalDayofEncouragement #EncouragementDare Therefore #encourage one another and build each other up just as in fact you are doing #Thessalonians #scripture #verse To donate go to our website(link in bio!), call 404-478-9794 or email donate@USER #community curl	NOT	1	0
94-year-old benchley Park veteran I helped defeat the Nazis in 1941 and I'm ready to fight fascism again now curl	NOT	1	0
@USER #WalkAWayFromCatholicism it is a corrupt to the core and become a giant autocratic pedophile ring	OFF	1	0
#CALIFORNIA PATRIOTS... especially those in #CA21 Obama/Soros are attempting to take this House seat to get control of congress Say no to to cox He is a shill Candidate fronted by the dastardly duo Please get out and vote David salado for house list 21! Follow @USER curl	OFF	0	1
#noshadenotea but like if you are in community college and your parents still have to pick you up and drop you off You need to get your life together om	NOT	0	1
- When she takes her night name out her bios curl	OFF	0	0
@USER Exactly it's be slick woods has that unconventional look that she's who she is yea she ain't attractive to most of us but that shit don't matter @ all lot	NOT	0	0
#ArrestGeorgeSoros He Funds #DomesticTerrorists #Antifa curl	OFF	0	0
#Interesting Has she gone through any kind of background check similar to the 6 #FBI background checks that #JudgeKavanaugh has curl	NOT	0	0
#Conservatives Govt have run up debt in spite of austerity cuts while the rich have doubled their wealth #inequality curl via @USER	OFF	0	0
#CrowderConfronts continues to expose that the saw bullies are paper tigers when conservatives fight back with truth and facts #dontbeafraid #confrontwithtruth curl	OFF	0	0
ex the fun y'all curl	NOT	0	0
"... anti comrades miss the nuance of a lot don't but still people you know It's not that 45 is a white nationalist as that's a very specific community It's that he uses the same white supremacist rhetoric employed by was which gives him dangerous company with them.."""	NOT	0	0
#BeckyLynch is beautiful one of the few women in wrestling that absolutely need no work done at all She's absolutely beautiful just the way she is Doesn't need giant boobs or a fake booty @USER is just simply amazing #HIAC	NOT	0	1
@USER @USER @USER Gun Control is nothing but people control The left wants gun control ONLY because they do NOT want us little guys armed camp able to defend ourselves Makes it harder to get us behind barbed-wire fences as they saw in North korean	NOT	0	0
#ALERT A win for the Progressive conservatives The Ontario Court of Appeal has granted a stay of #Bill5, which is to cut the number of Toronto city councillors from 47 to 25.	NOT	0	0
$25 Amazon/PP-1-WW-Murder and Food porn A Northwest Cozy Mystery #8-Dianne Harman-Ends 10/2 curl	NOT	0	0
#WCW #WCE @USER it's your special day of the week again I really miss you and i'm looking forward to see you soon don't forget that I love you I love you with all my heart because you are my heart i curl	NOT	1	0
#BarbieDreamsVIDEO @USER I love you But i fun with you even more as roman i feel like...you are roman just acting like nicking dime papa paid	NOT	1	0
#Martina #Navratilova: What #SerenaWilliams Got Wrong via @USER Be always really liked and respected Martina and here she is the voice of reason curl	NOT	0	0
#Bodyguard far fetched if she is alive but not impossible I think buddy is his own worse enemy as signs of split personality but uncertain as today's episode was all over the place	NOT	0	0
#bookreviewer Meet ronald He is a second-year student at the Reindeer Flying academy He is on his way to breaking the speed record in the flying contest but stumbles upon a mystery that perplexes his thoughts Thanks @USER curl #t4us #mglit curl	NOT	0	0
#Backto60 #OneVoice #1950swomen #1950sbornwomen @USER TOOK SIX YEARS OF OUR PENSIONS We all agree WE NEED OUR PENSIONS back curl	NOT	0	0
#Maine you need to face facts @USER doesn't really represent you anymore as she is playing a game where she says she is undecided on Kavanaugh but we all know she is going to vote to confirm him Time to DUMP Susan collins	NOT	0	0
#Twitter. Stop what you are doing right now and head over to #Twitch and listen to my AMAZING friend greedy as he plays #HatofulBoyfriend. #VoiceActor in the making curl #supportsmallstreamers curl	NOT	0	0
#BiggBossTelugu2 how many of you #KaushalArmy cut @USER fans... curl	OFF	0	0
#Conservatives @USER tells Philip hammond to slash taxes for the rich and corporations and regulations - so less workers and environmental protection - if there's a ordeal #Brexit | Tory #BrexitShambles #SmallState curl via @USER	NOT	0	0
#YehUnDinonKiBaatHai nina talks about educating a girl and making her responsible and also make them play sports Bang on girl!!! 💯👏🏼 psi SHOE'S JEALOUS FACE THOUGH😂😂😂😂 SHE IS burning	NOT	0	0
#1000daysofsoloharry So glad that to be a fan of someone who's trying to change the world by being kind to people being an ally,stands up for women rights donates for different causes stands for gun control and someone who's successful but still continues to be humble curl	NOT	1	0
#CastingCallShow was fantastic At first I didn't think I was going to like any of the finalists shows but ended up loving all 3. I ultimately voted for An Amazing Business Opportunity by Anna lady She is so funny and I really want to hear more	NOT	0	0
#BrexitShambles #ThursdayThoughts #eu #NEWS Lets avoid a future of #BorderControl queues... #givepeasachance @USER @USER curl	NOT	0	0
#Democrats..2) we have yet to hear one of these righteous Democrats attack and insist that Ellison resign after the was accused of assault nor have we heard them call for Cory spartacus Booker to resign after he admitted to sexual assault in 1992..the stink of liberals	NOT	0	0
#Obasrants If you are in a band and you don't do covers you are missing out on good quality audience engagement Look @USER with @USER Link below curl curl	NOT	0	1
#LisaxMichaelKors she is soon talented love he too much curl	NOT	0	0
#HurricaneFlorence ... not good she is sporting a pinhole eye while strengthening... curl	NOT	0	1
#1 son knocking it out the fucking park...... curl	OFF	0	0
@USER @USER @USER Okay and Anybody can go to redivide and score 15+ goals Shit league Bundesliga teams are competitive in euro competitions Mexico hasn't produced any talent like politic in a long time it's okay maybe you guys will one day	OFF	0	0
#Kalyani is a very stupid teenagers I totally despise her for the atrocities she is doing towards Aunty Anupriya. She blames her for her mom's death She should stop and listen to anuria side of the story before she makes vile accusation #TujhseHaiRaabta #ZeeTVSerials	OFF	1	0
#Kalyani is a very stupid teenagers I totally despise her for the atrocities she is doing towards Aunty Anupriya. She blames her for her mom's death She should stop and listen to anuria side of the story before she makes vile accusation #TujhseHaiRaabta #ZeeTVSerials	OFF	0	0
@USER what seems to me that's a terrorist attack probably IS/antifa. still Id look at who wants to get strawberries into the market before completing the form	NOT	0	1
#Christian #America i If we go by #Trump’s example where liberals support open borders I guess conservatives support school shootings Please explain how this makes America great again	OFF	1	0
@USER @USER @USER She is the most disingenuous person in the senate If she was my Senator I would hide in shame after her despicable behavior in the SCOTUS hearings	OFF	0	0
#Democrats #Liberals you are being #threatened by #Armed #Nazis and you talk about #disarmament of yourselves and of #Disconnection from the #Military #Lifestyle ? You should #broadcast your #Armory and #killSkills #RightFuckingNOW curl	OFF	0	0
699. Just wanted to tell you you should Hang Out With Me more i think it'll be fun also lao dick for a tongue So people can easily suck me off hah kidding aside i ain't want a tongue as my dick that looks hell weird but my choice was weird to but WHATEVER	OFF	0	0
#parikshitsolutions Security incidents rarely emerge fully formed with flashing lights to alert you See if you're prepared by testing your skills in the following scenario curl curl	NOT	0	0
@USER #NBC #MSNBC when will @USER be held accountable for his inflammatory remakes calling for the leftist to fight	NOT	0	0
@USER It's a proven fact that gun control doesn't work look at Chicago... Don't worry about others records Let's talk about Selling uranium to russian 400 million from russian	NOT	0	0
#BoycottLeviStrauss Levi Strauss teams up with gun control group we simply cannot stand by silently curl	NOT	1	0
"#Analysis: Supporters of the People's Party of Canada would likely bristle at being called liberal but its beliefs fit the classic definition curl don_pittis"""	NOT	0	0
3,000 is definitely a tad high puberty rico How about you DemocRATS provide proof Providing names locations and next of kin shouldn't be that hard I hope you don't mind but I will not be holding my breath curl via @USER curl	NOT	0	0
"#Pickett has #individual needs but is part of the #team! . he's a bit of a #loner within the family of #Bowtruckles, feels a bit #bullied, has #attachment issues He is also incredibly #agile and of great #value."" . #teachers #parents #Atypical @USER @USER curl"	NOT	0	0
#AVALANCHE I'm sorry I see you I love you I was an asshole You know how we are #maga	OFF	0	0
#FF @USER he is an alien from the future 🙌🏻👽🌃 curl	OFF	1	0
#Creampuffs #HollsteinForever Just a quick reminder that I'm doing a GIVEAWAY for anyone attending #clexaconlondon. If you are interested in attending Natasha's improve workshop just DM me or reply and I will put you in the draw for a free ticket Entries close midnight 30/09 get	NOT	1	0
#FamiliarWife JH-OMG, she is crazy WJ-Wait!....yes, I am interested in assistant manager Cha bayou guys look like a good pair voyage you having some Just sit over here JH-Don't do it wallets live our own life Lets do it News-Collision on why there is congestion JH-Woo-jin~ curl	OFF	1	0
"#Broncos he Vance Joseph on Phillip lindsay He is a good football player not only as a running back ..."""""	NOT	0	1
*17. Celine_SwittinS fallback Erza_Jullian #OpenfolbackCeline_SwittinS	NOT	1	0
#RestoreHumanity #AntiFa i September 22: Stop the fascist nu in #Amsterdam: curl it @USER	NOT	1	0
#BroncoNation #broncos #BroncosVsSeahawks #BroncosCountry true was excited for the win she is enjoying her cupcake Go Broncos curl	NOT	0	0
#ThingsDarthVaderWouldNeverSay yup , white mask privilege at it's finest Always trying to keep a black mask down #BlackLivesMatter #Qanon #Antifa #AlexJones #Infowars #StarWars #maytheforcebewithyou #thirdshiftzombies #Podcast #radio #WhiteSupremacy curl	OFF	0	1
And why is my hair pink now 😂😂😂😂 curl	NOT	0	0
All i'm saying if we cool and you feel any type of way about me speak the fuck up	OFF	1	0
#Cuckservative Traitors Are Worse Than fortunate Players curl #Conservatives #TriggerWarningRadio	OFF	0	0
#Barbara Boxer If LIBERALS Want to Use RAPE as a Political tactics THEY Had Better Have Some HARD evidence Her Word Isn't Evidence!!! Its Called HEARSAY . On that note I Could Say ' YOU ' Cornered Me In A bathroom And put YOUR Hands All Over me 35 Years ago PROVE ME WRONG curl	OFF	0	0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Gun control doesn't stop kids and people getting murdered by guns Chicago has had gun control for decades and it has multiple shootings every week	NOT	0	0
#SelfCareSeptember You are making a difference @USER @USER @USER @USER @USER @USER @USER @USER @USER curl	NOT	0	0
#FauxProgressives i've been done with these #CorruptDemocrats for years now and here's more proof Ocasio-Cortez Endorses como As como Flips Off Progressives curl via @USER @USER #Liberals #CoryBooker #OcasioCortez	NOT	0	0
#ConstitutionDay It's very odd for the all right conservatives to say that we are ruining the constitution just because we want #GunControlNow but they are the ones ruining the constitution getting upset because foreigners are coming to this land who are not White wanting to live	OFF	0	0
#coercedintoxication is staring to be my favorite I'm feeling the effects of it now I feel so vulnerable #forcedintox #coercedintox #femdom #findom	NOT	0	1
#AndrewScheer wants support from #CanadianCoalitionforFirearmsRights, seeking weakened #guncontrol. #CPC compromised canadians safety enough for these votes by diluting controls How many lives lost before #Conservatives care #cdnpoli via @USER curl	NOT	1	0
Are we all ready to sit and watch indurate passport play football	NOT	1	0
#Eric STALL-WELL, DEMOCRAT FROM CALI.should worry about fixing his own state instead of trying to muster up sympathy for the liar prof hunt On FOX news See liberals FOX IS balanced AND GIVES BOTH sides	NOT	0	0
#SukhDuaSamaj_ThePrayingHands The SC also added that if a person surgically changes higher sex then he or she is entitled to her changed sex and cannot be discriminated	NOT	0	0
#Florence list curl Hurricane Florence feeds i #Trump #MAGA central #VA user Great summary of impacts by the blackburn National Weather service The severity goes up overnight i #vawx curl |	NOT	0	0
And dicks curl	NOT	0	0
#LiberalLogic #Kavanaugh looks predatory Therefore he's guilty #Liberals are DANGEROUS people who should not govern anyone or anything curl	OFF	0	0
#Ishqbaaaz Let Her join the cast She is not there must have shot those scenes in a jiffy before going to away nothing to do with Groupbaazi or #Shivika not being on Focus Groupbaazi consists of 3 Couples which is not there And shiva scenes to clip mean neh this	NOT	0	0
#Children now Mixed Up i Over #GenderStudies crap and #Socialism i yeah like I did not see this one coming #MEGA #MBGA #MAGA #MCGA #Conservatives #Patriots #ProtectChildren curl	NOT	0	0
#LockThemAllUp #Strzok #McCabe caught destroying evidence before leaving the fbi's #DrainTheSwamp #DrainTheDeepState #MAGA 🇺🇸❤ curl	NOT	0	0
#BREAKING. #Greece: Molotov cocktails fly after protest honoring killed anti arti... curl via @USER curl	OFF	0	0
#OrrinHatch I can't believe this sexist , clueless old fart gets to weigh in on another woman's charges against a Supreme Court nominee And he is spouting the same old nasty shit he spewed 20+ years ago against Anita hill His times up Good riddance neanderthals	OFF	0	0
#BrettKavanaugh .... social issues being one for Justice kennedy but there were other areas where there was growing daylight between him and conservatives for example in the area of the administrative state uncle the EPA....	NOT	0	0
#CHICAGO is a #DEMOCRATIC_PARTY_STRONGHOLD with a #HIGHLY_DIVERSE_POPULATION, #GUN_CONTROL_LAWS and a large #RADICAL_LEFT_ESTABLISHMENT. This is #OBAMAs continental us base and he lived there for many years Think about this while you are horrified at the news curl	NOT	0	0
#NowPlaying Arise you Are good - William Murphy on curl or curl #ChroniclesChristianRadio #ccradioco	NOT	0	0
30. By people disguised as good guys wearing all black no concern of bystanders being shot - big antiwar Vegas shooting	NOT	0	0
4. part i Didn't have to think too hard to come up with gabriel They're a lizard themed glitter bombing anti much pilot using their superhero powers to take down corrupt logging companies They're a buff lesbian with hearts on their uniform Literally what's not to love	OFF	0	0
#SayNoToShiaSunniFight I am Muslim You are a Muslim Than why shia and sunni	NOT	0	0
Anybody else wake up so tired that they put cologne on their toothbrush in the morning	NOT	1	0
#AIATravelTips Always monitor your luggage at the airport Do not leave your luggage unattended and do not accept unopened packages ---- #Tips #Travel #Explore #AIA #Aircraft #Airport #Caribbean #Destination #Travelling #Connect #TravelTheWorld #Adventure #Adventures #Luggage curl	NOT	0	1
Always a good day when I get a new member on my site curl	NOT	0	0
#Repost theleadersmindset i i i whole leaders type ready if you are ready to follow this steps - i Set goals stay quiet about them smash the shit out of them clap for your damn curl	OFF	0	0
6 anti ATTACKED cops ARRESTED AT RALLY IN denver MEDIA BLACKOUT curl	NOT	1	0
Always down to bond over the dang mingle target pants	NOT	1	0
just Century hit Don't Cha by The Pussycat Dolls feat bust rhymes curl	NOT	1	0
#RealSmart answer This is step #1 on your #RealSmart journey This course is only offered through ubs on behalf of the Real Estate Council of be by correspondence Once registered you are all set to take our #realsmart course curl	NOT	0	1
#VT200: @USER is back at @USER for the first time since the year 2000. He is on the pole for the $10,000 to win Vermont 200. Updates at @USER curl	NOT	0	0
Another one bite the dust... curl	NOT	0	0
#Liberals / #Democrats THIS is what you stand for If not then #WalkAway curl	OFF	0	0
#Beeto Just Demonstrated How To Lose An Election In #Texas curl #MAGA @USER #rkba @USER #DVC	OFF	0	0
And have a bitch thinking you nights have money and you to don't	OFF	1	0
extremely back on my bullshit curl	OFF	1	0
#killshot Easily shows ya why he is a a Rap God All Hail @USER	NOT	0	0
#CNN Analyst to demo Seeking Another bi investigation i don't Want Politicians Telling Investigators What to do curl #sitroom #TheLead #outfront #AC360 #NPR #PBSnews #PBSnewshour #tcot #tlot #maga #sgp #nyc #boston #baltimore #cleveland #chicago #milwaukee	NOT	1	0
#Democrat Baldwin fundraiser at K Street Firm Working Pro-Bono for Gun Control Lobby #2A #WalkAway via @USER curl	NOT	0	0
7 fucking years #MyTwitterAnniversary curl	OFF	0	0
#Dems are disgusting They only believe women who accuse conservatives of abuse crimes When liberals are accused they ignore the accusations curl	OFF	0	0
#NP ID/PSA - Leaving Commercial | #HearFDR | curl	NOT	1	0
"#CREW is an eminence front It's a put-on. #MSM falls for fake issue and props up #political #hacktivists as experts curl #tcot #Emoluments #conservatives #emolumentsclause #Law #lawyer #MediaWatch #FakeNewsAlert #FakeNews #MediaBias"""	NOT	0	0
#AuthorConfession Day 14: Which tree is your ma's favorite I tried to ask lisente and she responded with any tree that has flowers I don't know what to do with her she won't give me a straight answer usually she's not this difficult so I suspect she is teasing me i curl	NOT	0	0
#Nattyanplaying aurora TRAIN - SiSH(She is so high	NOT	1	0
#ChristineBlaseyFord is only being harassed by members of the anti the radical arm of the Democratic Party funded by George sorts #VoteRedToSaveAmerica	OFF	0	0
#Antifa excellent idea curl	NOT	0	0
#IOU project has demonstrated a quality Whitepaper. If you are an ICO-investor, I'm strongly recommend that you explore it at any rate you will please it #ico #Crypto #tokensale curl curl	NOT	1	0
#BlockTwitterAds until Twitter stops shadow banning conservatives	NOT	1	0
#KavanaughConfirmationHearings #TuesdayThoughts the women who support #Kavenaugh should fill the hearing gallery PACK it full so the disruptive liberals cant get in STAND in unison while Kavanaugh testifies *** SOLIDARITY ! can @USER @USER	NOT	0	0
@USER Not sure what you guys call authoritarian left does that include Gun Control groups or are they just the left	NOT	0	0
#백현 #BAEKHYUN ex x mob 2018 few @USER curl curl curl curl curl	NOT	1	0
50 Cent Calls Out Joe burden's bullshit On Instagram curl curl	OFF	0	0
#POTUS #realdonaldtrump #GOP #LPnational #thedemocrats #QAnon #blacklivesmatter #Antifa #ISIS #DAVOS #California #FOXNEWS #CNN #WSJ #NYSE #WAKEUPAMERICA #MAGA #mypatriotsupply You need this... 1/2 curl	NOT	0	0
#NaomiOsaka folks #USOpen The future is here and she is so adorable just as she is talented	NOT	0	0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER City of chicago Democrat run with some of the strictest gun control in the national i All the white supremacists running for office in 2018 as REPUBLICANS curl via @USER	NOT	0	0
#CallTheVoteAlready To the democrats this is a game To the conservatives it's a fight for our way of life End the game Game over sessions please do your job We should all be ashamed of what we have allowed to happen Pray like never before	NOT	0	0
#MAGA .... sounds fair curl	NOT	0	0
#jiyoonfact She is a huge fan of beyond and she wants to sing as well as her She sang If I Were a Boy predebut.	NOT	0	0
#Conservatives you now know everything @USER has is being rejected by the #eu and the British people Tory MP's need to step up because she's failed on #Brexit and the domestic agenda #MayMustGo #ChuckChequers curl	NOT	0	0
#MuskokaLakes mayoralty candidate Terry Ledger says she is running her mayoral campaign via social media only We say this speaks volumes to the kind of behind-closed-doors mayor she plans to be What do you say Muskoka? Give us your opinion curl	NOT	1	0
#GreatAwakening #QAnon #PatriotsUnited #WWG1WGA #AreYouAwake WHEN YOU ARE AWAKE YOU SEE CLEARLY ❤️🧡💛💚 Check out this video curl curl	NOT	0	0
@USER i million buyout and she could easily go to cable news if that's she path she chooses . Good for her	NOT	0	0
#bb20 actually question why do people want ja to win more than angela He has been way meaner says the n word repeatly, makes fun of eating disorders and sexually harasses houseguests.She is just as much as an underdog to win so don't use that excuse #bb20 #tangela	OFF	0	0
#NewVideo 🍆🍑💦 Sex toys anyone curl curl	NOT	1	0
#BestWayToAWomansHeart DO NOT WAKE HER UP IF SHE IS NAPPING	NOT	0	0
2018 not surprised it starts from the top!!! Karma a bitch watch!!!! curl	OFF	0	0
@USER Be sure to send out the left's anti thugs	NOT	0	0
#NoteToMyStalker n his empire Remember one thing you may own the incumbent central govt of indian but you do NOT own nature If the life i my ancestors and parents have lived is true Nature will get you If you are trapping me or Nature is trapping you only time will tell	NOT	1	0
Alright let me get right with God be Mother Nature is like fuck humans curl	OFF	1	0
@USER #Farticus maybe	NOT	1	0
#Hillary and @ least 16 other #AngryDemocrats #WorldWarQ #WWG1WGA #MAGA #RedTsunami #AmericaFirst #WalkAway #Truth curl	OFF	1	0
#CodetrainQueens Rachel joined constrain in 2017 and helped to organize the constrain ape Developer Bootcamp and trained as a front end developer Currently the community manager she is an ardent advocate for digital skills for youth especially women Keep shining rachel curl	NOT	0	0
#MovieFightsLive @USER @USER your all thinking it... you KNOW you are... curl	NOT	0	0
#BoycottLeviStrauss for supporting leftist gun control organ curl	NOT	1	0
#YouAreMyIDOL because you are my Idols boy's i that's NEVER change...you've taught me lot and continue to teach me things that help the most difficult little and big things in my life i thank-you best @USER curl	NOT	0	0
#Antifa is recruiting for a designated #terrorist organization curl	OFF	0	0
#Hypocrites #DemocratsHateAmerica #LiberalismIsAMentalDisorder EVERYTHING LIBERALS TOUCH TURNS TO ABSOLUTE SHIT... curl	OFF	0	1
#NationalDayofEncouragement #TwitterFamily you're amazing just the way you are 💟☮️ curl	NOT	0	1
#HappyRMday I bought pizza and chocolates but I did not have enough money for a cake I plan to make a tradition buy pizza on the birthday of my loved ones i even if we are not acquainted and will never meet you are still a close person to my thank you i lug u i 축하합니다 curl	NOT	0	0
#republicans put walling budget..you are going to loose Pres.Trump followers He is why U R there so support him curl	NOT	0	0
#Liberals are pushing a #gayagenda and #republicans are pushing a #zionistagenda	NOT	0	0
#VaquitaMarina #SaveTheVaquita @USER @USER There are less than 12 #Vaquitas left!!!! She is extinguishing!!! Please help!!! Be their voice!l! curl	NOT	0	0
@USER @USER As I have said the media and money sorts with dip shit Waters is creating a civil war	OFF	1	0
